,ID,KIDSDRIV,AGE,HOMEKIDS,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUE_BOOK,RED_CAR,OLD_CLAIM,CLM_FREQ,REVOKED,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBAN_CITY,EDUCATION_<High School,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,CAR_TYPE_Minivan,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,OCCUPATION_Clerical,OCCUPATION_Doctor,OCCUPATION_Home Maker,OCCUPATION_Lawyer,OCCUPATION_Manager,OCCUPATION_Professional,OCCUPATION_Student,OCCUPATION_z_Blue Collar,binned_AGE,binned_INCOME,binned_HOME_VAL,binned_OLD_CLAIM,binned_CLM_FREQ,binned_CLM_AMT,binned_CAR_AGE
4762,462540536,0,47,0,44812,0,0,0,0,27,0,6200,0,43405,2,1,7204,5,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,0,3,1,2,1
4571,442955602,0,43,0,48564,0,252182,1,0,28,1,5800,0,23852,1,1,0,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,4,6,3,0,0,5
10237,993108634,0,41,3,0,0,0,1,0,34,1,5600,0,9715,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0
9174,881492342,0,35,2,35643,0,180709,1,0,21,1,7810,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0
4729,459023169,0,50,0,0,0,113870,1,0,12,0,29200,0,0,0,1,11193,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,2,0,0,2,1
4414,426575244,0,28,1,59766,0,209361,1,0,34,0,14870,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5,0,0,0,6
5557,534721073,1,39,2,40608,1,176832,0,0,20,1,9130,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,4,0,0,0,2
9780,944174154,0,58,0,69879,0,259753,1,0,33,1,20520,0,3120,2,0,6001,12,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,6,7,0,1,2,6
6496,624491152,0,59,0,108403,0,333990,1,1,47,1,12340,1,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,8,8,0,0,0,3
5219,503597559,0,32,3,0,0,64184,1,0,51,1,13140,0,0,0,0,5273,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1
5459,525331193,0,48,0,96479,0,287237,0,0,27,1,15950,0,0,0,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,8,7,0,0,0,8
5217,503472799,0,36,0,44977,0,119567,1,1,36,0,14780,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0
6377,614796460,0,48,0,51035,0,0,0,0,5,1,13690,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,0,4
5832,563783433,0,46,0,67410,0,210755,1,0,31,1,30350,0,0,0,0,0,22,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,6,5,0,0,0,8
7515,720305468,0,44,2,62721,0,165941,1,0,42,1,29770,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,5,4,0,0,0,1
9991,965145602,0,58,0,213892,0,507584,1,0,34,1,28690,0,0,0,0,0,17,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,8,0,0,0,8
2039,195551579,0,51,0,59961,0,200761,1,1,28,0,44130,1,0,0,0,3509,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,0,0,1,0
2741,263485915,0,50,0,76861,0,217309,1,0,25,1,12170,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6,5,0,0,0,1
5888,570528500,0,42,0,62588,0,276313,1,1,7,1,39420,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,0,0,0,0
135,14617421,0,63,0,73121,0,259648,1,1,14,1,20840,0,0,0,1,4314,17,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,6,7,0,0,1,8
7924,756103596,0,46,0,56006,0,190938,1,1,52,0,30910,1,0,0,0,0,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,0,0,0,3
9645,928986116,0,61,0,85554,0,272542,1,1,43,1,19870,1,0,0,0,0,15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,7,7,0,0,0,7
2022,194198874,1,43,3,21658,1,-4511,0,0,22,1,7970,0,3954,2,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,1
7563,724661801,0,58,0,58139,0,229625,1,0,48,1,30260,0,0,0,1,0,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,5,6,0,0,0,6
8512,818920602,0,55,0,152237,0,0,0,1,14,0,22220,1,3005,2,0,0,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,9,0,0,1,0,6
4982,482073984,0,38,0,106267,0,0,0,1,37,1,14810,1,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,4
5173,499001916,0,47,0,71976,0,207191,0,1,21,0,34790,1,0,0,0,0,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,0,0,0,5
5486,528286303,0,40,0,4404,0,0,0,0,54,1,10400,0,21205,2,0,0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,8
5178,499317554,0,33,1,86321,1,227138,0,1,17,0,26750,1,48873,2,1,3949,24,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,1,1,8
2129,202023928,0,48,0,105051,0,313504,0,1,37,0,16810,1,6978,2,0,1894,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,8,7,2,1,0,0
3574,341780638,0,57,0,73903,0,224303,0,1,44,0,28760,1,0,0,0,0,12,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,6,6,0,0,0,6
6384,615835825,0,46,0,24526,0,183982,0,1,46,1,11190,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,4,0,0,0,0
8864,853116074,0,59,0,82231,0,270288,1,0,58,1,15620,0,2978,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,7,7,0,1,0,0
5991,579502435,0,55,0,51811,0,46040,0,0,29,0,7000,0,1815,4,0,3842,11,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,4,1,0,3,1,5
7292,699700961,0,46,0,85610,0,254647,0,1,5,1,14660,1,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,6,0,0,0,4
9995,966504793,0,45,0,24846,0,152559,1,1,56,1,13900,1,39204,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,3,1,0,0
7985,763072887,0,39,0,92702,0,276313,1,1,26,1,14670,1,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7,7,0,0,0,2
5009,484399411,0,35,2,62783,1,0,0,1,33,0,4900,1,2723,1,0,7327,7,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,2,2
942,91779998,0,35,1,31616,1,133918,0,0,47,1,14430,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,0,0,0,2
8934,859535772,0,32,3,0,0,0,1,1,39,0,1500,1,2800,1,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
5201,501758579,0,53,0,67923,0,0,0,0,54,1,23340,0,21838,2,0,0,10,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,6,0,3,1,0,4
8173,783977216,0,44,0,27222,0,0,0,1,25,0,8620,1,0,0,0,5800,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,2,0
8594,827574178,0,47,0,55019,0,206801,1,0,51,1,11700,0,2257,2,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,5,0,1,0,4
3499,334919457,0,55,0,45954,0,0,0,0,92,1,7280,0,5252,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,4,0,1,1,0,0
7839,749559800,0,66,0,75778,0,231320,1,1,34,1,15680,1,4450,2,0,0,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,6,6,1,1,0,3
8865,853147285,0,29,0,85413,0,0,0,1,27,1,13920,1,4189,3,0,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,2,0,5
2412,230898119,0,42,0,111682,0,0,0,1,34,1,14880,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,0,0,1
6852,657516250,0,34,3,26777,1,0,0,0,5,1,4900,0,1620,1,0,9769,6,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2
4952,480353791,0,31,1,110404,0,278647,1,0,5,0,13710,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,6
1109,107915355,0,53,0,197036,0,498667,0,0,42,1,26500,0,0,0,0,0,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,9,8,0,0,0,8
8060,771801025,0,54,0,193786,0,478456,0,1,47,0,46610,1,0,0,0,0,15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,9,8,0,0,0,7
1616,154763717,0,49,0,23111,0,135834,1,0,39,1,12260,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,3,0,0,0,3
7914,755132407,2,35,3,33799,0,148536,1,0,48,1,13420,0,8174,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,3,2,1,0,0
971,93519245,0,51,0,51513,0,0,0,1,42,1,6650,0,33388,2,1,2838,17,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,3,1,1,8
674,64779757,0,53,0,73056,0,0,0,1,34,1,14110,1,0,0,0,0,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,6
9489,915311067,0,55,0,192328,0,475685,1,1,10,1,41400,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,8,0,0,0,3
5561,535621156,0,50,0,91494,0,282486,1,0,41,1,27370,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,7,7,0,0,0,6
679,65406682,0,51,0,12524,0,131010,1,1,30,1,2750,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,3,0,0,0,0
1870,178900296,1,38,1,100796,1,0,0,1,26,1,16860,1,3011,4,0,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,3,0,4
6525,627882617,0,42,0,131050,0,382673,0,1,30,0,23300,1,958,1,0,0,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,6
6858,658140662,0,50,0,58504,0,0,0,0,44,0,20550,0,2916,1,0,24408,11,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,0,0,0,2,5
346,33544630,0,56,0,111702,0,169433,0,0,18,1,13600,0,0,0,1,0,17,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,8,4,0,0,0,8
4801,464738176,0,41,0,0,0,68224,0,0,44,1,1500,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,1
5764,553729047,0,26,1,21276,0,0,1,0,17,1,13420,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8819,849544994,0,35,0,108620,0,223333,0,1,61,1,13230,1,4292,3,0,3649,14,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,6,1,2,1,6
4136,398891963,0,37,0,53840,0,162697,1,1,36,1,10580,0,2577,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,0,3,0,0
7532,721468372,0,38,0,28231,0,182332,1,0,36,1,8120,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,4,0,0,0,0
3796,362936198,0,31,2,71763,0,200268,1,1,14,1,13560,1,9251,2,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,2,1,0,3
6003,580771137,0,35,2,43196,0,166154,1,0,22,1,16430,0,0,0,1,0,15,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,4,0,0,0,7
8902,855884573,2,39,2,32101,0,99103,1,0,46,1,13840,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0
1123,108660852,0,44,2,91329,0,291800,1,0,49,1,18740,0,0,0,0,0,19,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,7,7,0,0,0,8
429,41365076,0,35,0,60185,0,0,0,0,54,0,17730,1,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,2
9093,873746806,0,26,2,21443,0,116421,1,1,33,1,6240,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
9714,935305591,1,43,2,28948,0,189468,1,0,43,1,13260,0,32281,1,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,5,3,0,0,4
5236,505246407,0,53,0,69268,0,238236,1,1,31,0,13730,0,23381,1,0,0,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,6,3,0,0,6
9503,916665815,0,49,0,143719,0,0,0,1,35,1,20770,0,0,0,0,0,25,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,0,0,8
3402,325525180,0,48,0,57368,0,210206,1,1,33,0,19960,0,8639,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,5,2,2,0,0
367,35225506,0,34,3,17949,0,100773,1,1,65,0,20060,1,10821,4,0,0,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,0,4
9741,939401184,1,37,2,34039,1,0,0,0,62,0,9360,0,0,0,0,6195,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,1
9010,866844529,0,48,0,97068,0,306956,1,0,39,1,27530,0,0,0,0,0,20,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,7,0,0,0,8
7598,727223664,0,38,0,91952,0,282565,0,1,30,0,17850,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7,7,0,0,0,1
8779,845995112,0,27,3,0,0,0,1,0,17,0,22500,0,0,0,0,1220,14,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
6719,644517067,0,45,1,128654,0,378761,1,1,41,1,7580,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,9,8,0,0,0,6
4851,470253509,0,61,0,24546,0,0,0,0,39,1,11100,0,5890,2,0,1493,8,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,2,0,2,1,0,3
7277,699295680,0,49,0,50295,0,234324,0,1,38,0,10390,1,2319,2,0,6499,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4,6,0,1,2,6
6455,621338967,0,41,0,55714,0,190206,0,0,75,1,11690,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5,5,0,0,0,0
7074,679841614,2,42,3,0,1,83913,0,0,8,0,19620,0,28816,4,1,3089,8,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,3,3,1,3
57,7884893,0,41,0,56447,0,205861,0,1,29,0,24660,1,0,0,0,5901,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,0,0,2,3
7076,680280423,0,42,1,80130,0,231747,1,1,6,0,5700,1,34020,1,1,3674,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,6,3,0,1,0
1062,102861617,3,62,4,53698,0,173242,1,0,75,1,13070,0,3664,1,0,5064,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,5,4,1,0,2,0
8086,774563716,0,39,0,38924,0,185320,1,1,16,1,1500,1,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,0,0,0,1
1837,175286308,0,52,0,37626,0,162387,1,1,46,0,10460,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,0,0,1
7735,740698592,0,41,0,35203,0,0,0,1,34,1,13140,1,2988,2,0,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,1,0,1
6469,622202543,0,50,0,52752,0,168324,1,1,82,0,9670,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4,4,0,0,0,3
6100,590217372,0,36,0,77526,0,262675,1,1,31,1,12850,1,8271,3,0,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,7,2,2,0,5
3220,309200965,0,38,3,10653,1,0,0,0,16,1,14270,0,0,0,0,5945,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0
23,2915389,1,37,4,50822,0,161182,1,0,46,1,13540,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0
1057,102262070,0,46,0,146882,0,0,0,1,34,0,21830,1,8170,2,0,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,9,0,2,1,0,4
8092,775565803,0,47,0,94774,0,254197,0,1,43,0,21070,0,3460,1,0,0,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,7,6,1,0,0,6
4305,414453994,0,50,0,15905,0,0,1,1,20,0,8090,1,5672,2,0,5982,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,1,2,3
2842,275063923,0,47,0,39837,0,147765,1,1,59,1,10940,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,3,0,0,0,0
6091,589800015,0,43,2,36614,0,141879,1,0,42,0,25580,0,4078,2,0,680,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,1,0,0
5152,497179696,0,40,0,419,0,94291,1,0,25,1,10790,0,5304,4,0,0,14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1,3,0,6
3723,356334131,0,35,0,149937,0,404842,1,0,36,1,19990,0,0,0,0,1325,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,8,0,0,0,2
8579,826620112,0,45,2,35441,0,143569,1,0,39,1,6000,0,9611,2,0,7108,15,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,3,3,1,2,7
1163,112649613,0,42,2,97484,1,271024,0,1,6,1,24510,1,0,0,0,0,16,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,8,7,0,0,0,7
4931,478294807,0,39,0,82284,0,279728,0,0,26,1,16270,0,3280,1,0,0,17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,7,0,0,0,8
8136,779656132,0,47,0,33519,0,150028,1,1,27,1,9550,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,3,3,0,0,0,0
3994,382999904,0,35,0,54922,0,181427,1,0,45,1,18710,0,33276,1,1,1475,15,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,4,3,0,0,7
2474,235786973,0,52,0,32028,0,0,0,0,41,1,14860,0,0,0,0,7027,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,2,0,0,0,2,0
2160,204766677,0,30,1,55307,0,174352,1,1,22,1,12360,1,5278,1,0,0,24,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,8
10013,968418547,0,38,2,58833,0,193644,1,1,41,0,17680,1,0,0,1,4611,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,5,0,0,1,4
4605,446939622,0,61,0,31716,0,155029,1,1,53,1,20040,1,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,3,0,0,0,3
1270,122198561,0,34,1,408,1,0,0,1,9,0,4940,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1863,177733098,0,57,0,106922,0,285968,0,1,57,0,23640,1,4169,2,0,0,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,8,7,1,1,0,2
530,52374306,2,43,3,40158,1,171950,0,1,62,0,9820,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,1
1009,97659195,0,44,0,34358,0,0,0,0,36,0,13930,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,3
3545,339409075,0,46,0,88632,0,258636,1,0,34,0,15670,0,7864,3,0,4034,9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,7,7,2,2,1,4
1755,167422242,0,47,0,84011,0,249357,1,1,35,0,30590,1,0,0,0,0,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,7,6,0,0,0,5
10226,991956875,0,55,0,27656,0,190585,1,0,33,1,15540,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,2,5,0,0,0,4
2904,281097608,0,50,0,63724,0,0,0,0,21,1,7870,0,11070,2,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,5,0,3,1,0,2
9413,908401209,0,32,0,57511,0,207946,1,1,39,0,1500,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,4
5036,487616897,0,53,0,41924,0,0,0,0,81,1,6800,0,0,0,0,3998,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,3,0,0,0,1,2
9390,905343894,0,61,0,56210,0,0,0,1,70,1,17590,1,7076,3,0,1340,15,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,0,2,2,0,7
6265,603486842,0,48,0,203751,0,504144,1,0,30,1,26680,0,0,0,0,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,8,0,0,0,6
1645,157518199,2,44,2,78850,0,294899,1,1,40,0,24730,0,0,0,0,3929,12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,1,6
8404,805970222,1,40,3,51401,1,179590,0,1,15,0,9050,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,2
7385,708052311,0,57,0,65968,0,0,0,1,37,0,16640,1,10215,2,0,3773,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,6,0,3,1,1,4
9166,880702697,0,44,0,0,0,104490,1,0,28,1,14190,0,35430,2,1,0,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,2,3,1,0,3
5760,553406557,0,41,0,18523,0,0,0,0,27,1,9400,0,9642,3,0,4277,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,3,2,1,1
7251,695909150,0,58,0,71509,0,214596,1,1,37,1,13020,0,0,0,0,0,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,5,0,0,0,2
3607,344781057,0,44,2,6035,1,0,0,1,29,1,6500,1,23949,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,3,0,0,0
5609,539729665,0,37,2,133335,1,0,0,0,15,0,21740,0,975,2,0,3854,13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,0,1,1,6
4653,450364865,0,41,0,84766,0,272923,1,1,29,0,30840,1,3487,2,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1,1,0,8
